Code INSEE,Code Postal,Commune
77371,77515,POMMEUSE
37032,37240,BOURNAN
82191,82330,VERFEIL
58256,58150,SAINT-MARTIN-SUR-NOHAIN
73309,73330,VEREL-DE-MONTBEL
67099,67430,DOMFESSEL
16160,16300,GUIMPS
60489,60440,PEROY-LES-GOMBRIES
45293,45700,SAINT-MAURICE-SUR-FESSARD
2A024,20116,AULLENE
09097,09420,CLERMONT
44135,44510,LE POULIGUEN
14452,14620,MORTEAUX-COULIBOEUF
76551,76430,SAINNEVILLE
51246,51300,FAVRESSE
57465,57940,METZERVISSE
01065,01310,BUELLAS
60123,60480,CAMPREMY
67247,67120,KOLBSHEIM
08217,08800,HAULME
16274,16110,RANCOGNE
45309,45240,SENNELY
41150,41250,MONT-PRES-CHAMBORD
71058,71460,BRESSE-SUR-GROSNE
54255,54830,HAUDONVILLE
80212,80800,CORBIE
73074,73660,LA CHAPELLE
55215,55130,GONDRECOURT-LE-CHATEAU
78296,78440,GUITRANCOURT
17214,17600,LUCHAT
54392,54113,MOUTROT
21415,21510,MINOT
32192,32400,LANNUX
50169,50310,ECAUSSEVILLE
11111,11200,CRUSCADES
56215,56920,SAINT-GONNERY
21583,21340,SANTOSSE
09094,09230,CERIZOLS
76077,76560,BENESVILLE
47008,47160,AMBRUS
18238,18360,SAINT-VITTE
71243,71480,JOUDES
34046,34330,CAMBON-ET-SALVERGUES
14427,14690,LE MESNIL-VILLEMENT
13019,13480,CABRIES
60662,60390,LE VAUROUX
80051,80490,BAILLEUL
54371,54580,MOINEVILLE
02738,02700,TERGNIER
71579,71390,VILLENEUVE-EN-MONTAGNE
15218,15380,SAINT-VINCENT-DE-SALERS
41190,41100,ROCE
62827,62890,TOURNEHEM-SUR-LA-HEM
06122,06640,SAINT-JEANNET
31539,31580,SEDEILHAC
72304,72120,SAINTE-OSMANE
72111,72240,CURES
87059,87210,LE DORAT
35234,35290,QUEDILLAC
84004,84810,AUBIGNAN
11138,11400,FENDEILLE
88358,88550,POUXEUX
67223,67880,INNENHEIM
08291,08110,MOGUES
57330,57510,HOLVING
51415,51240,OMEY
33027,33190,BARIE
64074,64330,AUBOUS
83106,83136,ROCBARON
68202,68210,MERTZEN
90023,90330,CHAUX
09166,09300,LEYCHERT
47169,47310,MOIRAX
64301,64150,LAGOR
21227,21121,DAROIS
45247,45700,PANNES
25478,25430,RANDEVILLERS
57108,57720,BREIDENBACH
27326,27120,HECOURT
38132,38970,LES COTES-DE-CORPS
60177,60190,CRESSONSACQ
38207,38350,LAVALDENS
54530,54115,TRAMONT-LASSUS
36052,36100,CHOUDAY
43215,43420,SAINT-PAUL-DE-TARTAS
57393,57720,LENGELSHEIM
25211,25580,ECHEVANNES
67050,67130,BLANCHERUPT
28140,28230,EPERNON
19241,19290,SAINT-SETIERS
08467,08270,VAUX-MONTREUIL
58251,58200,SAINT-LOUP
67545,67230,WITTERNHEIM
21403,21430,MENESSAIRE
07151,07320,MARS
51013,51170,AOUGNY
81185,81630,MONTVALEN
06092,06440,PEILLON
51138,51800,CHATRICES
07005,07400,ALBA-LA-ROMAINE
33123,33620,CEZAC
91434,91390,MORSANG-SUR-ORGE
51218,51340,VAL-DE-VIERE
14577,14480,SAINT-GABRIEL-BRECY
10060,10450,BREVIANDES
46294,46160,SAINT-SULPICE
16339,16170,AUGE-SAINT-MEDARD
86236,86260,SAINT-PIERRE-DE-MAILLE
92044,92300,LEVALLOIS-PERRET
79303,79800,SALLES
28102,28300,CLEVILLIERS
57500,57830,NEUFMOULINS
81301,81120,LE TRAVET
23127,23190,MAUTES
34290,34730,SAINT-VINCENT-DE-BARBEYRARGUES
64203,64450,DOUMY
59625,59231,VILLERS-PLOUICH
08256,08400,LIRY
10280,10100,PARS-LES-ROMILLY
35347,35450,VAL-D'IZE
79289,79700,SAINT-PIERRE-DES-ECHAUBROGNES
2A232,20123,PILA-CANALE
77390,77680,ROISSY-EN-BRIE
62316,62810,ESTREE-WAMIN
72009,72270,ARTHEZE
17447,17290,LE THOU
42063,42114,CHIRASSIMONT
05176,05130,VALSERRES
61356,61260,LA ROUGE
25207,25550,DUNG
24343,24410,PUYMANGOU
29108,29710,LANDUDEC
45228,45340,NIBELLE
21244,21320,EGUILLY
44140,44330,LA REGRIPPIERE
30021,30190,AUBUSSARGUES
71166,71320,CUZY
88436,88210,SAINT-STAIL
44101,44620,LA MONTAGNE
52066,52110,BRACHAY
52004,52230,AINGOULAINCOURT
11386,11220,TALAIRAN
05163,05160,LE SAUZE-DU-LAC
76483,76560,OHERVILLE
36233,36600,LA VERNELLE
04065,04230,CRUIS
14533,14340,REPENTIGNY
86094,86410,DIENNE
61367,61560,SAINT-AUBIN-DE-COURTERAIE
31170,31350,ESCANECRABE
54253,54800,HATRIZE
64308,64450,LALONQUETTE
08072,08350,BOSSEVAL-ET-BRIANCOURT
69034,69300,CALUIRE-ET-CUIRE
14085,14130,BONNEVILLE-LA-LOUVET
39279,39140,LARNAUD
28118,28210,CROISILLES
52108,52360,CHARMES
02757,02120,VADENCOURT
27386,27460,LE MANOIR
76259,76400,FECAMP
29270,29800,SAINT-URBAIN
50180,50420,FERVACHES
55200,55100,FROMEREVILLE-LES-VALLONS
60387,60690,MARSEILLE-EN-BEAUVAISIS
88222,88600,GUGNECOURT
13108,13150,TARASCON
29214,29720,PLOVAN
44087,44270,MACHECOUL
11162,11270,GENERVILLE
33260,33830,LUGOS
02379,02120,LE HERIE-LA-VIEVILLE
07011,07530,ANTRAIGUES-SUR-VOLANE
71202,71150,FONTAINES
03308,03390,VERNUSSE
50518,50800,SAINT-MARTIN-LE-BOUILLANT
50456,50140,SAINT-CLEMENT-RANCOUDRAY
61225,61240,LIGNERES
59088,59280,BOIS-GRENIER
02800,02540,VIFFORT
80654,80132,QUESNOY-LE-MONTANT
21464,21700,NUITS-SAINT-GEORGES
37282,37290,YZEURES-SUR-CREUSE
80598,80860,NOUVION
70489,70440,SERVANCE
58232,58270,SAINT-BENIN-D'AZY
33460,33350,SAINT-PEY-DE-CASTETS
83037,83170,LA CELLE
49292,49750,SAINT-LAMBERT-DU-LATTAY
39052,39150,BIEF-DES-MAISONS
72165,72450,LOMBRON
81286,81220,SERVIES
63337,63890,SAINT-ELOY-LA-GLACIERE
12075,12170,CONNAC
22319,22300,SAINT-MICHEL-EN-GREVE
33113,33690,CAUVIGNAC
70117,70400,CHALONVILLARS
60141,60500,CHANTILLY
88292,88500,MATTAINCOURT
16242,16700,NANTEUIL-EN-VALLEE
32129,32380,ESTRAMIAC
25589,25380,VAUCLUSOTTE
60245,60220,FORMERIE
59175,59216,DIMONT
02802,02340,LA VILLE-AUX-BOIS-LES-DIZY
65094,65150,BIZOUS
27321,27400,LA HAYE-LE-COMTE
19266,19200,THALAMY
43039,43370,LE BRIGNON
27590,27390,SAINT-PIERRE-DE-CERNIERES
70517,70000,VALLEROIS-LORIOZ
24261,24260,MAUZENS-ET-MIREMONT
02418,02260,LERZY
02130,02500,BUCILLY
24033,24340,BEAUSSAC
56049,56920,CROIXANVEC
12064,12500,LE CAYROL
41226,41100,SAINT-OUEN
53151,53230,MERAL
60659,60240,VAUDANCOURT
52500,52100,VALCOURT
05144,05800,SAINT-JACQUES-EN-VALGODEMARD
01268,01300,MURS-ET-GELIGNIEUX
14303,14100,GLOS
24299,24400,MUSSIDAN
45225,45390,LA NEUVILLE-SUR-ESSONNE
29212,29280,PLOUZANE
36116,36150,MENETREOLS-SOUS-VATAN
16037,16210,BELLON
32007,32430,ARDIZAS
10318,10290,RIGNY-LA-NONNEUSE
2A158,20112,MELA
63290,63230,PULVERIERES
51424,51800,PASSAVANT-EN-ARGONNE
45015,45480,AUTRUY-SUR-JUINE
88512,88600,VIMENIL
12046,12800,CAMJAC
21176,21320,CIVRY-EN-MONTAGNE
09025,09800,AUCAZEIN
33025,33760,BAIGNEAUX
40236,40380,POYARTIN
45130,45370,DRY
59252,59236,FRELINGHIEN
77530,77560,VOULTON
15263,15300,VIRARGUES
72186,72170,MARESCHE
25561,25320,THORAISE
17127,17170,COURCON
81312,81110,VERDALLE
30071,30350,CASSAGNOLES
51193,51460,COURTISOLS
38379,38940,SAINT-CLAIR-SUR-GALAURE
05164,05160,SAVINES-LE-LAC
10160,10200,FRAVAUX
11372,11600,SALSIGNE
51608,51330,VERNANCOURT
64062,64260,ARUDY
46056,46160,CARAYAC
34139,34290,LIEURAN-LES-BEZIERS
44070,44690,LA HAIE-FOUASSIERE
70436,70500,RAINCOURT
57239,57660,FREYBOUSE
63209,63340,MAREUGHEOL
64320,64440,LARUNS
14012,14430,ANGERVILLE
70238,70800,FLEUREY-LES-SAINT-LOUP
14177,14130,COQUAINVILLIERS
18102,18600,GIVARDON
60127,60310,CANNY-SUR-MATZ
21488,21330,POINCON-LES-LARREY
24518,24380,SALON
43180,43420,SAINT-ETIENNE-DU-VIGAN
27010,27140,AMECOURT
24076,24260,CAMPAGNE
59523,59262,SAINGHIN-EN-MELANTOIS
72358,72160,THORIGNE-SUR-DUE
80780,80230,VAUDRICOURT
89153,89700,EPINEUIL
62303,62134,ERIN
45155,45500,GIEN
36136,36700,MURS
88294,88150,MAZELEY
22318,22980,SAINT-MICHEL-DE-PLELAN
38050,38510,LE BOUCHAGE
21522,21310,RENEVE
81017,81360,ARIFAT
05060,05400,FURMEYER
45087,45360,CHATILLON-SUR-LOIRE
59419,59310,MOUCHIN
51285,51320,HAUSSIMONT
80049,80500,AYENCOURT
78125,78720,LA CELLE-LES-BORDES
36228,36600,VALENCAY
51396,51700,NESLE-LE-REPONS
76033,76110,AUBERVILLE-LA-RENAULT
53263,53110,THUBOEUF
65236,65100,JULOS
24567,24800,VAUNAC
80451,80300,IRLES
39027,39270,AUGISEY
45185,45700,LOMBREUIL
35092,35270,CUGUEN
77309,77122,MONTHYON
48097,48110,MOISSAC-VALLEE-FRANCAISE
50369,50260,NEGREVILLE
63246,63150,MURAT-LE-QUAIRE
24326,24620,PEYZAC-LE-MOUSTIER
72272,72120,SAINTE-CEROTTE
36068,36210,DUN-LE-POELIER
26299,26150,SAINTE-CROIX
38323,38480,PRESSINS
43102,43200,GRAZAC
57040,57590,AULNOIS-SUR-SEILLE
33533,33210,TOULENNE
21052,21510,BEAULIEU
64110,64440,BEOST
26179,26600,MERCUROL
14554,14540,SAINT-AIGNAN-DE-CRAMESNIL
45139,45300,ESTOUY
19083,19340,FEYT
38282,38460,OPTEVOZ
23066,23700,LE COMPAS
97362,97316,PAPAICHTON
33541,33590,VENSAC
26310,26350,SAINT-LAURENT-D'ONAY
21666,21120,VERNOT
31444,31480,PUYSSEGUR
62147,62175,BOIRY-SAINTE-RICTRUDE
30206,30320,POULX
37059,37390,CHARENTILLY
49096,49330,CHERRE
14359,14140,LECAUDE
28032,28150,BEAUVILLIERS
65145,65120,CHEZE
2B239,20232,POGGIO-D'OLETTA
76069,76240,BELBEUF
27354,27110,IVILLE
02333,02380,FRESNES
53218,53600,SAINTE-GEMMES-LE-ROBERT
57701,57130,VAUX
53247,53410,SAINT-PIERRE-LA-COUR
28080,28330,CHARBONNIERES
48085,48500,LAVAL-DU-TARN
10204,10320,LONGEVILLE-SUR-MOGNE
90017,90140,BOUROGNE
27608,27300,SAINT-VICTOR-DE-CHRETIENVILLE
60314,60360,HETOMESNIL
42192,42380,ROZIER-COTES-D'AUREC
62569,62560,MERCK-SAINT-LIEVIN
08465,08220,VAUX-LES-RUBIGNY
67074,67160,CLEEBOURG
01216,01680,LHUIS
64238,64530,GER
31306,31510,LOURDE
28271,28340,MORVILLIERS
88243,88700,HOUSSERAS
53134,53150,LIVET
78108,78610,LES BREVIAIRES
90094,90400,SEVENANS
93015,93470,COUBRON
23105,23150,LAVAVEIX-LES-MINES
51378,51530,MONTHELON
91657,91270,VIGNEUX-SUR-SEINE
23242,23320,SAINT-SILVAIN-MONTAIGUT
31368,31290,MONTCLAR-LAURAGAIS
16157,16450,LE GRAND-MADIEU
03268,03800,SAULZET
48016,48000,BALSIEGES
64002,64160,ABERE
77424,77320,SAINT-MARTIN-DU-BOSCHET
59111,59470,BROXEELE
30152,30960,LES MAGES
31271,31570,LANTA
76562,76510,SAINT-AUBIN-LE-CAUF
39364,39300,MONTROND
82161,82410,SAINT-ETIENNE-DE-TULMONT
50624,50200,LA VENDELEE
27472,27190,PORTES
71132,71420,CIRY-LE-NOBLE
79134,79330,GLENAY
57370,57970,KOENIGSMACKER
15260,15120,VIEILLEVIE
48072,48100,GREZES
57760,57905,ZETTING
76603,76110,SAINT-MACLOU-LA-BRIERE
72161,72340,LHOMME
04013,04200,AUBIGNOSC
88490,88800,VALLEROY-LE-SEC
46095,46090,ESPERE
67105,67320,DRULINGEN
70395,70110,OPPENANS
61146,61700,DOMPIERRE
86246,86310,SAINT-SAVIN
37185,37530,POCE-SUR-CISSE
80496,80150,MACHIEL
73200,73800,PLANAISE
22097,22980,LA LANDEC
55034,55600,BAZEILLES-SUR-OTHAIN
14565,14960,SAINT-COME-DE-FRESNE
60626,60590,TALMONTIERS
69086,69210,FLEURIEUX-SUR-L'ARBRESLE
39235,39700,FRAISANS
27208,27230,DURANVILLE
88450,88320,SENAIDE
25073,25870,BONNAY
09083,09130,CASTERAS
67177,67360,GUNSTETT
10009,10340,ARRELLES
51450,51500,PUISIEULX
31220,31560,GIBEL
45031,45270,BELLEGARDE
33373,33660,SAINT-ANTOINE-SUR-L'ISLE
10315,10500,RANCES
29128,29400,LOC-EGUINER
88289,88320,MARTIGNY-LES-BAINS
62580,62127,MONCHY-BRETON
77396,77560,RUPEREUX
85130,85190,MACHE
63171,63390,GOUTTIERES
51399,51800,LA NEUVILLE-AU-PONT
78321,78760,JOUARS-PONTCHARTRAIN
10222,10160,MARAYE-EN-OTHE
80808,80150,VIRONCHAUX
02659,02100,ROUVROY
60524,60290,RANTIGNY
65093,65150,BIZE
28315,28270,REVERCOURT
01335,01240,SAINT-ANDRE-LE-BOUCHOUX
28089,28170,CHATEAUNEUF-EN-THYMERAIS
70254,70200,FREDERIC-FONTAINE
51178,51240,COUPETZ
48198,48800,VILLEFORT
60436,60120,MORY-MONTCRUX
55525,55220,VADELAINCOURT
51412,51230,OGNES
28087,28270,CHATAINCOURT
01383,01240,SAINT-PAUL-DE-VARAX
25557,25870,TALLENAY
02735,02220,TANNIERES
10126,10200,DOLANCOURT
52304,52150,MALAINCOURT-SUR-MEUSE
32237,32270,MARSAN
66168,66690,SAINT-ANDRE
36173,36300,ROSNAY
40310,40140,SOUSTONS
12273,12210,SOULAGES-BONNEVAL
82130,82400,MONTJOI
33074,33124,BROUQUEYRAN
67216,67230,HUTTENHEIM
26090,26340,LA CHAUDIERE
02473,02800,MAYOT
52347,52170,NARCY
74289,74150,VALLIERES
57603,57390,RUSSANGE
59358,59630,LOOBERGHE
01160,01210,FERNEY-VOLTAIRE
88208,88410,GODONCOURT
45169,45140,INGRE
60320,60141,IVORS
76057,76360,BARENTIN
79200,79220,PAMPLIE
25466,25410,POUILLEY-FRANCAIS
60396,60420,MERY-LA-BATAILLE
54200,54470,FLIREY
02468,02250,MARLE
77031,77540,BERNAY-VILBERT
21433,21610,MONTIGNY-MORNAY-VILLENEUVE-SUR-VINGEANNE
02669,02330,SAINT-AGNAN
62572,62124,METZ-EN-COUTURE
57683,57270,UCKANGE
88107,88630,CLEREY-LA-COTE
73047,73480,BONNEVAL-SUR-ARC
46108,46100,FONS
49324,49110,LA SALLE-ET-CHAPELLE-AUBRY
67108,67120,DUPPIGHEIM
51260,51240,LE FRESNE
57499,57910,NEUFGRANGE
50159,50750,DANGY
24208,24380,GRUN-BORDAS
90043,90100,FAVEROIS
97109,97113,GOURBEYRE
31119,31430,CASTELNAU-PICAMPEAU
34123,34990,JUVIGNAC
77285,77350,LE MEE-SUR-SEINE
50249,50480,HOUESVILLE
62393,62370,GUEMPS
18284,18260,VILLEGENON
64046,64640,ARMENDARITS
24377,24260,SAINT-AVIT-DE-VIALARD
62043,62730,LES ATTAQUES
59529,59440,SAINT-AUBIN
80186,80320,CHAULNES
60596,60220,SAINT-SAMSON-LA-POTERIE
39227,39520,FONCINE-LE-BAS
62876,62450,WARLENCOURT-EAUCOURT
29040,29217,LE CONQUET
53085,53700,CRENNES-SUR-FRAUBEE
80408,80670,HALLOY-LES-PERNOIS
28267,28500,MONTREUIL
04018,04150,BANON
89102,89240,CHEVANNES
37125,37120,LEMERE
21084,21690,SOURCE-SEINE
43003,43270,ALLEGRE
11170,11430,GRUISSAN
18212,18340,SAINT-GERMAIN-DES-BOIS
47291,47150,LA SAUVETAT-SUR-LEDE
58299,58460,TRUCY-L'ORGUEILLEUX
08023,08390,ARTAISE-LE-VIVIER
46170,46120,LEYME
08022,08090,ARREUX
92033,92380,GARCHES
04226,04400,UVERNET-FOURS
17145,17800,ECHEBRUNE
33258,33760,LUGASSON
55410,55600,QUINCY-LANDZECOURT
88181,88230,FRAIZE
02059,02800,BEAUTOR
67146,67860,FRIESENHEIM
59210,59470,ESQUELBECQ
69167,69640,RIVOLET
72284,72130,SAINT-GERMAIN-SUR-SARTHE
42221,42110,SAINTE-FOY-SAINT-SULPICE
68379,68600,WOLFGANTZEN
14380,14250,LOUCELLES
73040,73480,BESSANS
54206,54300,FRAIMBOIS
25153,25870,CHEVROZ
18139,18320,MARSEILLES-LES-AUBIGNY
51616,51240,VESIGNEUL-SUR-MARNE
29221,29840,PORSPODER
77155,77400,DAMPMART
31510,31350,SAINT-PE-DELBOSC
12175,12260,OLS-ET-RINHODES
26083,26330,CHATEAUNEUF-DE-GALAURE
26043,26170,BEAUVOISIN
35097,35680,DOMALAIN
50402,50340,LES PIEUX
07346,07220,VIVIERS
10119,10360,CUNFIN
59217,59144,ETH
02778,02160,VENDRESSE-BEAULNE
62729,62650,RUMILLY
61069,61430,CAHAN
97311,97320,SAINT-LAURENT-DU-MARONI
52278,52330,LAVILLENEUVE-AU-ROI
08239,08310,JUNIVILLE
72110,72200,CROSMIERES
80340,80290,FOURCIGNY
95134,95660,CHAMPAGNE-SUR-OISE
89419,89130,TOUCY
71254,71270,LAYS-SUR-LE-DOUBS
10306,10200,PROVERVILLE
83102,83630,REGUSSE
09107,09600,DUN
30258,30800,SAINT-GILLES
62032,62143,ANGRES
26190,26110,MONTAULIEU
03196,03130,NEUILLY-EN-DONJON
57676,57580,TRAGNY
62896,62240,WIRWIGNES
26257,26160,PUYGIRON
63043,63440,BLOT-L'EGLISE
86152,86460,MAUPREVOIR
77388,77260,REUIL-EN-BRIE
80150,80200,BUIRE-COURCELLES
73244,73440,SAINT-JEAN-DE-BELLEVILLE
35143,35360,LANDUJAN
62416,62130,HAUTECLOQUE
06018,06410,BIOT
22113,22300,LANNION
14743,14430,VICTOT-PONTFOL
89308,89190,PONT-SUR-VANNE
45082,45110,CHATEAUNEUF-SUR-LOIRE
26381,26300,JAILLANS
18109,18250,HENRICHEMONT
10284,10400,PERIGNY-LA-ROSE
42308,42740,LA TERRASSE-SUR-DORLAY
38487,38200,SEYSSUEL
88104,88300,CIRCOURT-SUR-MOUZON
88272,88410,LIRONCOURT
30212,30210,REMOULINS
51657,51390,VRIGNY
17445,17600,THEZAC
32028,32170,BARCUGNAN
47237,47300,SAINTE-COLOMBE-DE-VILLENEUVE
42168,42410,PELUSSIN
10122,10130,DAVREY
43160,43340,RAURET
55244,55400,HERMEVILLE-EN-WOEVRE
38185,38000/38100,GRENOBLE
33164,33210,FARGUES
59422,59161,NAVES
64528,64780,SUHESCUN
24395,24250,SAINT-CYBRANET
02231,02270,COUVRON-ET-AUMENCOURT
02811,02160,VILLERS-EN-PRAYERES
92019,92290,CHATENAY-MALABRY
28376,28330,SOIZE
22327,22100,SAINT-SAMSON-SUR-RANCE
74104,74210,DOUSSARD
64456,64410,POULIACQ
58031,58270,BILLY-CHEVANNES
77498,77450,VIGNELY
30292,30330,SAINT-PONS-LA-CALM
38343,38480,ROMAGNIEU
45142,45450,FAY-AUX-LOGES
87161,87400,SAINT-LEONARD-DE-NOBLAT
03233,03310,SAINT-GENEST
17471,17470,LA VILLEDIEU
74134,74260,LES GETS
59266,59147,GONDECOURT
14663,14400,SAINT-VIGOR-LE-GRAND
02426,02420,LEVERGIES
30253,30960,SAINT-FLORENT-SUR-AUZONNET
62428,62128,HENIN-SUR-COJEUL
57461,57560,METAIRIES-SAINT-QUIRIN
80100,80610,BETTENCOURT-SAINT-OUEN
22262,22800,QUINTIN
09280,09400,SAURAT
24134,24800,CORGNAC-SUR-L'ISLE
45226,45510,NEUVY-EN-SULLIAS
55465,55160,SAINT-REMY-LA-CALONNE
55115,55270,CIERGES-SOUS-MONTFAUCON
32118,32260,DURBAN
27586,27520,SAINT-PHILBERT-SUR-BOISSEY
48100,48170,MONTBEL
47114,47250,GREZET-CAVAGNAN
80671,80620,RIBEAUCOURT
97232,97280,LE VAUCLIN
57074,57410,BETTVILLER
14107,14710,BRICQUEVILLE
23093,23230,GOUZON
51555,51320,SOUDE
81156,81150,MARSSAC-SUR-TARN
38556,38150,VILLE-SOUS-ANJOU
76583,76690,SAINT-GERMAIN-SOUS-CAILLY
87090,87160,MAILHAC-SUR-BENAIZE
47231,47350,SAINT-AVIT
85019,85170,BELLEVILLE-SUR-VIE
28298,28130,PIERRES
47296,47410,SEGALAS
35101,35450,DOURDAIN
49170,49330,JUVARDEIL
55574,55130,VOUTHON-BAS
54353,54800,MARS-LA-TOUR
33145,33670,CURSAN
60167,60350,COULOISY
67129,67330,ERNOLSHEIM-LES-SAVERNE
03100,03290,DIOU
25604,25110,VERNE
43022,43100,BEAUMONT
74055,74910,CHALLONGES
02488,02110,MOLAIN
60210,60190,EPINEUSE
27059,27660,BERNOUVILLE
54050,54370,BATHELEMONT
57035,57260,ASSENONCOURT
65021,65400,ARCIZANS-AVANT
81116,81500,LABASTIDE-SAINT-GEORGES
46066,46250,CAZALS
58252,58350,SAINT-MALO-EN-DONZIOIS
08074,08250,BOUCONVILLE
21520,21540,REMILLY-EN-MONTAGNE
11281,11150,PEXIORA
02574,02550,ORIGNY-EN-THIERACHE
04062,04530,LA CONDAMINE-CHATELARD
67351,67160,SEEBACH
62429,62142,HENNEVEUX
81248,81390,SAINT-GAUZENS
13028,13600,LA CIOTAT
64557,64410,VIGNES
63238,63230,MONTFERMY
46297,46340,SALVIAC
72269,72120,SAINT-CALAIS
79293,79410,SAINT-REMY
14584,14500,SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT
43001,43100,AGNAT
26035,26400,BEAUFORT-SUR-GERVANNE
29294,29450,LE TREHOU
65180,65240,FRECHET-AURE
33112,33540,CAUMONT
10425,10320,VILLERY
38008,38970,AMBEL
58050,58420,CHALLEMENT
79339,79340,VASLES
39039,39700,LA BARRE
65075,65170,BAZUS-AURE
88255,88630,JUBAINVILLE
54223,54170,GERMINY
21345,21440,LERY
65054,65130,AVEZAC-PRAT-LAHITTE
42290,42600,SAINT-THOMAS-LA-GARDE
64178,64190,CASTETNAU-CAMBLONG
51525,51520,SARRY
38523,38470,VARACIEUX
31269,31600,LAMASQUERE
02631,02300,QUIERZY
97134,97119,VIEUX-HABITANTS
24576,24380,VEYRINES-DE-VERGT
25310,25680,HUANNE-MONTMARTIN
68325,68640,STEINSOULTZ
31355,31280,MONS
55521,55300,TROYON
30300,30260,SAINT-THEODORIT
62708,62450,RIENCOURT-LES-BAPAUME
37126,37500,LERNE
72357,72800,THOREE-LES-PINS
52225,52150,GONCOURT
80460,80290,LAMARONDE
73232,73640,SAINTE-FOY-TARENTAISE
58208,58800,PAZY
04137,04250,NIBLES
26135,26570,FERRASSIERES
50532,50380,SAINT-PAIR-SUR-MER
47161,47140,MASSELS
63256,63220,NOVACELLES
27376,27650,LOUYE
70252,70600,FRAMONT
07015,07370,ARRAS-SUR-RHONE
04195,04400,SAINT-PONS
64162,64470,CAMOU-CIHIGUE
55406,55160,PINTHEVILLE
47126,47350,LACHAPELLE
70510,70140,VADANS
67280,67220,MAISONSGOUTTE
68251,68570,OSENBACH
38117,38470,COGNIN-LES-GORGES
42027,42260,BULLY
12200,12640,RIVIERE-SUR-TARN
31261,31390,LAFITTE-VIGORDANE
17369,17410,SAINT-MARTIN-DE-RE
73176,73700,MONTVALEZAN
17384,17330,SAINT-PIERRE-DE-L'ISLE
2B297,20213,SAN-DAMIANO
01386,01150,SAINT-SORLIN-EN-BUGEY
52284,52110,LESCHERES-SUR-LE-BLAISERON
35354,35610,VIEUX-VIEL
35147,35720,LANHELIN
08429,08150,SORMONNE
11262,11100,NARBONNE
69236,69700,SAINT-ROMAIN-EN-GIER
25108,25120,CERNAY-L'EGLISE
76635,76660,SAINT-PIERRE-DES-JONQUIERES
45321,45260,THIMORY
71262,71270,LONGEPIERRE
28175,28400,LA GAUDAINE
32056,32270,BLANQUEFORT
78349,78730,LONGVILLIERS
70113,70230,CENANS
13102,13730,SAINT-VICTORET
46311,46190,SOUSCEYRAC
25406,25660,MONTROND-LE-CHATEAU
41246,41120,SEUR
56027,56420,BULEON
16322,16500,SAINT-GERMAIN-DE-CONFOLENS
39554,39300,VERS-EN-MONTAGNE
31389,31850,MONTRABE
33047,33390,BERSON
80163,80132,CAMBRON
80237,80110,DEMUIN
01005,01330,AMBERIEUX-EN-DOMBES
22028,22450,CAMLEZ
57340,57990,HUNDLING
02131,02880,BUCY-LE-LONG
87023,87140,LE BUIS
06097,06910,PIERREFEU
80681,80250,ROUVREL
28169,28700,GARANCIERES-EN-BEAUCE
46204,46240,MONTFAUCON
25595,25430,VELLEROT-LES-BELVOIR
70198,70180,DAMPIERRE-SUR-SALON
57161,57260,CUTTING
88106,88230,BAN-SUR-MEURTHE-CLEFCY
79061,79370,CELLES-SUR-BELLE
51254,51120,FONTAINE-DENIS-NUISY
27382,27370,MANDEVILLE
29061,29850,GOUESNOU
12148,12220,MONTBAZENS
02099,02400,BONNESVALYN
89089,89630,CHASTELLUX-SUR-CURE
31522,31230,SALERM
39543,39300,VANNOZ
26362,26000,VALENCE
08035,08240,AUTRUCHE
55044,55260,BELRAIN
26088,26300,CHATUZANGE-LE-GOUBET
30229,30570,SAINT-ANDRE-DE-MAJENCOULES
95535,95450,SAGY
35353,35132,VEZIN-LE-COQUET
16090,16120,CHATEAUNEUF-SUR-CHARENTE
73222,73230,SAINT-ALBAN-LEYSSE
55108,55260,CHAUMONT-SUR-AIRE
76109,76750,BOIS-HEROULT
44006,44410,ASSERAC
06072,06420,ILONSE
49041,49650,BRAIN-SUR-ALLONNES
61453,61320,SAINT-SAUVEUR-DE-CARROUGES
31515,31620,SAINT-RUSTICE
91248,91150,LA FORET-SAINTE-CROIX
34341,34560,VILLEVEYRAC
32041,32140,BELLEGARDE
83105,13780,RIBOUX
14761,14370,VIMONT
49260,49740,LA ROMAGNE
46322,46090,TRESPOUX-RASSIELS
60516,60850,PUISEUX-EN-BRAY
21286,21120,FRENOIS
83053,83330,EVENOS
34047,34230,CAMPAGNAN
69036,69220,CERCIE
77108,77500,CHELLES
56234,56510,SAINT-PIERRE-QUIBERON
60362,60640,LIBERMONT
42212,42123,SAINT-CYR-DE-FAVIERES
59401,59270,METEREN
39506,39240,SAVIGNA
45178,45270,LADON
24079,24530,CANTILLAC
73212,73220,RANDENS
40237,40465,PRECHACQ-LES-BAINS
47130,47400,LAGRUERE
79070,79220,LA CHAPELLE-BATON
45005,45480,ANDONVILLE
89420,89520,TREIGNY
71522,71290,SIMANDRE
10250,10200,MONTIER-EN-L'ISLE
26297,26350,SAINT-BONNET-DE-VALCLERIEUX
86017,86190,AYRON
30151,30580,LUSSAN
32339,32600,RAZENGUES
19163,19190,LE PESCHER
62022,62142,ALINCTHUN
85095,85300,FROIDFOND
16165,16200,HOULETTE
35053,35680,CHANCE
